ID,isDelinquent,term,gender,purpose,home_ownership,age,FICO
6942,1,36 months,Male,Other,Mortgage,20-25,300-500
6943,1,36 months,Female,House,Rent,>25,300-500
6944,1,36 months,Male,Personal,Mortgage,20-25,300-500
6945,0,36 months,Female,Car,Mortgage,>25,>500
6946,1,36 months,Male,House,Own,>25,>500
6947,1,36 months,Female,Car,Rent,>25,300-500
6948,1,36 months,Male,House,Rent,>25,>500
6949,1,36 months,Male,Other,Own,20-25,300-500
6950,0,36 months,Male,House,Mortgage,20-25,>500
6951,0,36 months,Female,House,Mortgage,20-25,>500
6952,1,36 months,Female,Car,Mortgage,20-25,300-500
6953,1,36 months,Male,House,Rent,20-25,300-500
6954,1,36 months,Male,House,Rent,>25,>500
6955,1,36 months,Male,House,Rent,20-25,300-500
6956,0,36 months,Male,Car,Mortgage,20-25,>500
6957,0,36 months,Female,House,Rent,>25,>500
6958,1,36 months,Male,House,Mortgage,20-25,300-500
6959,1,36 months,Male,House,Rent,20-25,>500
6960,0,36 months,Female,House,Rent,20-25,300-500
6961,1,60 months,Male,Medical,Own,20-25,>500
6962,1,36 months,Male,House,Mortgage,20-25,300-500
6963,1,36 months,Male,Wedding,Mortgage,20-25,300-500
6964,0,36 months,Male,House,Mortgage,20-25,300-500
6965,1,36 months,Male,Other,Rent,20-25,>500
6966,1,36 months,Male,Car,Rent,20-25,300-500
6967,1,36 months,Male,Car,Mortgage,20-25,300-500
6968,1,36 months,Male,Other,Rent,>25,>500
6969,0,36 months,Male,House,Own,20-25,>500
6970,1,36 months,Female,Wedding,Mortgage,>25,300-500
6971,1,36 months,Male,Wedding,Mortgage,20-25,300-500
6972,1,36 months,Male,House,Rent,20-25,300-500
6973,1,36 months,Male,Car,Rent,20-25,300-500
6974,1,36 months,Male,Car,Own,>25,>500
6975,0,36 months,Female,House,Mortgage,>25,>500
6976,0,36 months,Female,House,Mortgage,>25,>500
6977,1,36 months,Male,House,Rent,20-25,300-500
6978,1,36 months,Male,Other,Mortgage,20-25,300-500
6979,1,36 months,Male,House,Rent,20-25,300-500
6980,0,60 months,Male,House,Mortgage,>25,>500
6981,1,36 months,Male,Other,Rent,20-25,300-500
6982,0,36 months,Male,House,Rent,20-25,300-500
6983,0,60 months,Male,House,Rent,>25,300-500
6984,1,36 months,Male,House,Mortgage,20-25,300-500
6985,1,36 months,Female,House,Mortgage,>25,300-500
6986,1,36 months,Male,House,Rent,>25,>500
6987,0,36 months,Female,Car,Mortgage,20-25,>500
6988,0,36 months,Female,House,Mortgage,20-25,>500
6989,0,36 months,Male,Personal,Mortgage,>25,>500
6990,1,36 months,Female,Car,Mortgage,20-25,300-500
6991,1,36 months,Male,House,Own,20-25,300-500
6992,1,36 months,Female,Wedding,Mortgage,>25,300-500
6993,1,36 months,Male,House,Rent,20-25,300-500
6994,1,36 months,Male,House,Rent,20-25,300-500
6995,1,36 months,Female,House,Rent,20-25,300-500
6996,1,36 months,Male,House,Rent,>25,>500
6997,1,36 months,Male,House,Mortgage,20-25,300-500
6998,0,36 months,Male,House,Mortgage,>25,>500
6999,1,36 months,Female,House,Mortgage,>25,300-500
7000,0,36 months,Male,House,Mortgage,20-25,>500
7001,1,36 months,Female,House,Rent,>25,300-500
7002,1,36 months,Female,House,Mortgage,>25,300-500
7003,1,36 months,Male,House,Mortgage,>25,>500
7004,1,36 months,Female,House,Mortgage,>25,>500
7005,1,36 months,Male,Personal,Mortgage,20-25,300-500
7006,0,36 months,Female,Other,Mortgage,>25,>500
7007,1,36 months,Male,Car,Mortgage,20-25,300-500
7008,0,36 months,Female,Car,Mortgage,>25,>500
7009,0,36 months,Male,Wedding,Rent,20-25,300-500
7010,0,36 months,Female,House,Rent,20-25,300-500
7011,0,36 months,Male,Other,Mortgage,20-25,300-500
7012,1,36 months,Male,Other,Rent,20-25,300-500
7013,0,36 months,Female,House,Mortgage,>25,>500
7014,0,60 months,Male,House,Rent,>25,300-500
7015,1,36 months,Male,Car,Mortgage,20-25,300-500
7016,0,60 months,Male,House,Rent,>25,>500
7017,1,36 months,Male,House,Rent,>25,>500
7018,0,36 months,Male,Car,Mortgage,20-25,300-500
7019,1,36 months,Female,House,Mortgage,20-25,300-500
7020,1,60 months,Male,other,Rent,20-25,>500
7021,1,60 months,Male,Medical,Own,20-25,>500
7022,1,36 months,Male,Car,Own,20-25,300-500
7023,1,36 months,Female,Other,Mortgage,>25,300-500
7024,1,36 months,Male,Car,Mortgage,20-25,300-500
7025,1,36 months,Male,Car,Rent,20-25,300-500
7026,1,36 months,Female,Personal,Mortgage,>25,>500
7027,1,36 months,Female,Other,Mortgage,>25,300-500
7028,1,36 months,Female,House,Own,>25,300-500
7029,0,60 months,Male,House,Own,>25,300-500
7030,1,36 months,Male,House,Rent,>25,>500
7031,0,36 months,Male,House,Rent,20-25,>500
7032,0,36 months,Female,Car,Mortgage,20-25,>500
7033,1,36 months,Male,House,Rent,>25,>500
7034,1,36 months,Female,House,Mortgage,>25,300-500
7035,1,36 months,Male,House,Own,20-25,>500
7036,1,36 months,Male,House,Rent,20-25,300-500
7037,0,36 months,Female,House,Mortgage,>25,>500
7038,1,36 months,Male,Car,Own,20-25,300-500
7039,1,36 months,Female,House,Own,20-25,300-500
7040,0,36 months,Female,House,Mortgage,20-25,>500
7041,1,36 months,Male,House,Mortgage,>25,>500
7042,1,36 months,Male,House,Rent,20-25,300-500
7043,1,36 months,Male,House,Mortgage,20-25,300-500
7044,1,36 months,Female,House,Own,20-25,300-500
7045,1,36 months,Male,Medical,Rent,20-25,300-500
7046,1,36 months,Female,House,Mortgage,20-25,>500
7047,0,36 months,Female,House,Rent,>25,>500
7048,1,60 months,Male,House,Rent,20-25,>500
7049,1,36 months,Female,Car,Mortgage,>25,>500
7050,1,36 months,Male,Car,Mortgage,20-25,300-500
7051,0,36 months,Male,House,Mortgage,20-25,300-500
7052,1,36 months,Male,House,Own,>25,>500
7053,1,36 months,Male,Personal,Mortgage,>25,>500
7054,1,36 months,Male,House,Mortgage,20-25,>500
7055,0,36 months,Female,Wedding,Rent,>25,>500
7056,0,36 months,Female,Medical,Mortgage,20-25,300-500
7057,0,36 months,Male,House,Rent,20-25,300-500
7058,1,36 months,Male,House,Rent,20-25,300-500
7059,1,36 months,Male,House,Mortgage,20-25,300-500
7060,0,60 months,Male,Car,Rent,>25,300-500
7061,0,36 months,Female,Other,Rent,>25,>500
7062,0,36 months,Male,House,Mortgage,20-25,300-500
7063,1,36 months,Female,Personal,Mortgage,>25,300-500
7064,1,36 months,Female,House,Mortgage,>25,300-500
7065,1,36 months,Female,House,Rent,>25,>500
7066,0,36 months,Male,House,Rent,>25,>500
7067,0,36 months,Female,House,Mortgage,20-25,>500
7068,1,36 months,Female,House,Rent,>25,>500
7069,0,36 months,Male,Car,Rent,20-25,>500
7070,1,36 months,Male,House,Rent,20-25,300-500
7071,1,36 months,Female,House,Mortgage,>25,300-500
7072,0,60 months,Male,House,Mortgage,>25,>500
7073,1,36 months,Female,House,Rent,>25,300-500
7074,1,36 months,Female,House,Rent,>25,300-500
7075,1,36 months,Female,House,Rent,>25,300-500
7076,0,36 months,Male,House,Rent,20-25,300-500
7077,0,36 months,Female,House,Mortgage,20-25,>500
7078,1,36 months,Male,House,Rent,20-25,300-500
7079,0,36 months,Male,House,Rent,20-25,>500
7080,0,36 months,Male,Other,Mortgage,20-25,>500
7081,1,36 months,Male,Car,Rent,>25,>500
7082,1,36 months,Male,Car,Mortgage,20-25,300-500
7083,1,36 months,Female,Personal,Mortgage,20-25,300-500
7084,1,36 months,Male,Car,Rent,20-25,300-500
7085,1,36 months,Female,Other,Rent,>25,300-500
7086,0,36 months,Male,House,Mortgage,20-25,>500
7087,1,36 months,Male,Car,Rent,20-25,300-500
7088,0,60 months,Male,House,Mortgage,>25,300-500
7089,0,36 months,Female,Car,Own,>25,>500
7090,0,36 months,Female,Car,Rent,20-25,>500
7091,1,36 months,Male,House,Rent,20-25,300-500
7092,1,36 months,Male,House,Rent,20-25,300-500
7093,1,36 months,Male,Other,Mortgage,20-25,300-500
7094,1,36 months,Female,Car,Mortgage,>25,300-500
7095,1,36 months,Male,House,Own,20-25,300-500
7096,1,36 months,Female,House,Rent,>25,300-500
7097,0,36 months,Male,House,Mortgage,20-25,>500
7098,1,36 months,Female,House,Rent,20-25,>500
7099,0,60 months,Male,House,Mortgage,>25,300-500
7100,0,36 months,Female,Personal,Mortgage,20-25,>500
7101,1,36 months,Male,House,Rent,20-25,300-500
7102,0,36 months,Male,House,Mortgage,>25,>500
7103,0,36 months,Male,House,Rent,20-25,>500
7104,1,36 months,Male,House,Rent,20-25,300-500
7105,1,36 months,Male,House,Rent,>25,>500
7106,0,60 months,Male,Car,Own,>25,300-500
7107,1,36 months,Female,Other,Own,>25,300-500
7108,1,36 months,Male,House,Rent,>25,>500
7109,1,36 months,Male,House,Mortgage,20-25,>500
7110,1,36 months,Male,Car,Mortgage,20-25,300-500
7111,0,36 months,Female,House,Rent,>25,>500
7112,1,36 months,Male,Other,Mortgage,20-25,300-500
7113,0,36 months,Female,House,Rent,20-25,300-500
7114,0,36 months,Female,Car,Rent,20-25,>500
7115,1,36 months,Male,Car,Mortgage,20-25,300-500
7116,0,36 months,Female,Other,Rent,>25,>500
7117,1,36 months,Female,Car,Mortgage,20-25,>500
7118,1,36 months,Male,House,Mortgage,>25,>500
7119,0,60 months,Male,House,Mortgage,>25,300-500
7120,1,36 months,Female,House,Mortgage,>25,300-500
7121,1,36 months,Female,Personal,Mortgage,>25,300-500
7122,1,36 months,Female,House,Mortgage,20-25,>500
7123,1,36 months,Male,Medical,Mortgage,>25,>500
7124,1,36 months,Female,Car,Mortgage,>25,300-500
7125,1,36 months,Female,Personal,Mortgage,>25,>500
7126,1,36 months,Female,House,Rent,>25,300-500
7127,1,36 months,Male,Wedding,Mortgage,20-25,300-500
7128,1,36 months,Male,House,Mortgage,>25,>500
7129,0,60 months,Male,House,Rent,>25,300-500
7130,1,36 months,Female,House,Mortgage,>25,300-500
7131,1,36 months,Male,House,Own,20-25,300-500
7132,0,36 months,Male,Car,Rent,20-25,300-500
7133,1,60 months,Male,House,Rent,20-25,>500
7134,1,36 months,Female,House,Rent,20-25,300-500
7135,1,36 months,Male,House,Own,20-25,300-500
7136,0,36 months,Female,House,Rent,20-25,>500
7137,1,36 months,Male,House,Rent,20-25,>500
7138,1,36 months,Male,Car,Mortgage,20-25,300-500
7139,1,36 months,Male,Car,Rent,20-25,300-500
7140,1,36 months,Male,House,Mortgage,>25,>500
7141,1,36 months,Male,House,Rent,20-25,300-500
7142,0,36 months,Male,House,Mortgage,>25,>500
7143,1,36 months,Male,Other,Own,20-25,>500
7144,0,36 months,Male,House,Mortgage,>25,>500
7145,0,36 months,Female,House,Mortgage,>25,>500
7146,1,36 months,Male,House,Rent,20-25,300-500
7147,0,36 months,Female,House,Mortgage,20-25,>500
7148,1,36 months,Male,House,Mortgage,20-25,300-500
7149,1,36 months,Male,House,Rent,20-25,300-500
7150,1,36 months,Male,Medical,Mortgage,20-25,300-500
7151,0,60 months,Male,House,Rent,>25,300-500
7152,1,36 months,Male,Car,Rent,>25,>500
7153,1,36 months,Female,House,Own,20-25,300-500
7154,1,60 months,Male,Car,Mortgage,20-25,>500
7155,0,36 months,Female,House,Rent,20-25,>500
7156,1,36 months,Female,House,Mortgage,>25,>500
7157,1,36 months,Male,Car,Rent,20-25,300-500
7158,0,36 months,Female,House,Rent,20-25,>500
7159,0,60 months,Male,other,Rent,>25,300-500
7160,0,36 months,Male,Other,Mortgage,>25,>500
7161,0,36 months,Male,House,Mortgage,20-25,>500
7162,1,36 months,Male,Car,Mortgage,20-25,300-500
7163,1,36 months,Female,Medical,Rent,>25,300-500
7164,1,36 months,Male,Car,Rent,20-25,300-500
7165,1,36 months,Female,Personal,Mortgage,>25,300-500
7166,0,60 months,Male,Personal,Rent,>25,>500
7167,1,36 months,Female,House,Own,20-25,300-500
7168,1,36 months,Female,House,Own,>25,300-500
7169,1,36 months,Male,House,Own,>25,>500
7170,1,60 months,Male,House,Mortgage,20-25,>500
7171,0,36 months,Male,House,Own,20-25,>500
7172,1,36 months,Female,House,Own,>25,300-500
7173,0,36 months,Female,Car,Rent,>25,>500
7174,1,36 months,Male,Personal,Mortgage,20-25,300-500
7175,0,36 months,Male,House,Rent,>25,>500
7176,0,36 months,Female,House,Rent,20-25,>500
7177,1,36 months,Male,Personal,Mortgage,20-25,300-500
7178,1,36 months,Female,House,Mortgage,>25,300-500
7179,0,36 months,Male,House,Mortgage,20-25,>500
7180,1,36 months,Female,House,Rent,20-25,300-500
7181,1,36 months,Male,Car,Mortgage,20-25,300-500
7182,1,36 months,Female,House,Rent,>25,300-500
7183,0,36 months,Female,House,Mortgage,>25,>500
7184,0,36 months,Female,House,Rent,>25,>500
7185,1,36 months,Male,Car,Mortgage,20-25,300-500
7186,1,36 months,Male,Car,Rent,20-25,300-500
7187,0,36 months,Male,House,Mortgage,20-25,>500
7188,1,36 months,Male,House,Mortgage,20-25,300-500
7189,0,60 months,Male,other,Rent,>25,>500
7190,1,36 months,Female,House,Mortgage,>25,300-500
7191,1,36 months,Female,House,Rent,>25,300-500
7192,1,36 months,Female,House,Own,20-25,300-500
7193,1,36 months,Female,Other,Mortgage,>25,>500
7194,1,36 months,Female,House,Rent,>25,300-500
7195,0,36 months,Female,House,Mortgage,20-25,>500
7196,1,36 months,Male,House,Rent,20-25,300-500
7197,1,36 months,Male,House,Rent,20-25,300-500
7198,1,36 months,Female,House,Rent,>25,300-500
7199,0,36 months,Male,Car,Rent,20-25,300-500
7200,1,36 months,Female,House,Mortgage,20-25,>500
7201,1,36 months,Male,Other,Rent,20-25,300-500
7202,0,36 months,Male,Wedding,Rent,>25,>500
7203,0,36 months,Female,House,Mortgage,20-25,>500
7204,1,36 months,Female,Car,Rent,>25,300-500
7205,0,36 months,Male,Car,Rent,20-25,300-500
7206,0,36 months,Female,Personal,Mortgage,20-25,>500
7207,0,36 months,Male,House,Mortgage,20-25,>500
7208,0,60 months,Male,House,Mortgage,>25,300-500
7209,0,36 months,Male,House,Mortgage,20-25,300-500
7210,1,36 months,Male,House,Rent,20-25,300-500
7211,1,36 months,Male,House,Mortgage,>25,>500
7212,1,36 months,Female,House,Rent,>25,>500
7213,1,36 months,Male,Car,Mortgage,20-25,>500
7214,0,60 months,Male,House,Mortgage,>25,300-500
7215,1,36 months,Male,Car,Mortgage,>25,>500
7216,0,36 months,Female,House,Mortgage,20-25,>500
7217,0,36 months,Female,House,Mortgage,>25,>500
7218,1,36 months,Female,House,Rent,>25,>500
7219,0,36 months,Male,Car,Rent,20-25,>500
7220,1,36 months,Male,Car,Rent,20-25,300-500
7221,0,36 months,Male,Other,Mortgage,20-25,>500
7222,1,36 months,Female,House,Rent,>25,300-500
7223,1,36 months,Male,House,Rent,>25,>500
7224,1,36 months,Female,Medical,Mortgage,>25,300-500
7225,1,36 months,Male,House,Mortgage,20-25,300-500
7226,0,36 months,Female,House,Mortgage,>25,>500
7227,1,36 months,Male,House,Rent,20-25,300-500
7228,1,36 months,Male,Other,Mortgage,20-25,300-500
7229,1,36 months,Male,House,Rent,>25,>500
7230,1,36 months,Male,Car,Mortgage,>25,>500
7231,1,36 months,Female,House,Mortgage,20-25,>500
7232,1,36 months,Female,Personal,Mortgage,20-25,300-500
7233,0,36 months,Male,House,Mortgage,20-25,300-500
7234,1,36 months,Male,Car,Mortgage,20-25,300-500
7235,1,36 months,Female,House,Rent,>25,300-500
7236,1,36 months,Female,House,Rent,20-25,300-500
7237,0,36 months,Female,House,Mortgage,20-25,>500
7238,0,60 months,Male,House,Own,>25,300-500
7239,1,36 months,Male,Car,Mortgage,20-25,300-500
7240,0,36 months,Male,Personal,Mortgage,20-25,300-500
7241,0,36 months,Male,House,Rent,20-25,300-500
7242,0,36 months,Male,House,Rent,20-25,300-500
7243,0,36 months,Female,House,Rent,>25,>500
7244,1,36 months,Female,House,Rent,>25,>500
7245,1,36 months,Male,House,Rent,20-25,300-500
7246,1,36 months,Female,House,Mortgage,20-25,300-500
7247,1,36 months,Female,House,Rent,>25,300-500
7248,1,36 months,Female,Personal,Mortgage,>25,300-500
7249,0,36 months,Female,House,Mortgage,20-25,>500
7250,1,36 months,Male,Personal,Mortgage,20-25,300-500
7251,1,36 months,Female,Personal,Mortgage,>25,300-500
7252,1,36 months,Male,House,Rent,20-25,300-500
7253,1,36 months,Female,House,Mortgage,>25,300-500
7254,1,36 months,Male,Car,Rent,20-25,300-500
7255,1,36 months,Male,House,Mortgage,20-25,300-500
7256,1,36 months,Female,House,Rent,20-25,300-500
7257,1,36 months,Male,Medical,Rent,20-25,300-500
7258,1,36 months,Male,Wedding,Rent,20-25,300-500
7259,1,36 months,Male,Car,Rent,20-25,300-500
7260,0,36 months,Female,Other,Mortgage,20-25,>500
7261,1,36 months,Female,House,Rent,>25,300-500
7262,1,36 months,Female,Wedding,Mortgage,20-25,300-500
7263,1,36 months,Female,House,Rent,>25,300-500
7264,1,36 months,Male,House,Own,20-25,300-500
7265,1,36 months,Male,Personal,Mortgage,20-25,300-500
7266,1,36 months,Female,House,Mortgage,>25,300-500
7267,0,36 months,Female,House,Rent,>25,>500
7268,1,36 months,Male,House,Mortgage,20-25,300-500
7269,1,36 months,Male,House,Rent,20-25,300-500
7270,1,36 months,Male,House,Rent,20-25,300-500
7271,1,36 months,Female,Car,Mortgage,>25,>500
7272,1,60 months,Male,House,Own,20-25,>500
7273,0,36 months,Female,Personal,Mortgage,20-25,>500
7274,1,36 months,Female,House,Mortgage,>25,300-500
7275,0,36 months,Male,Medical,Own,>25,>500
7276,1,36 months,Male,House,Rent,20-25,300-500
7277,0,36 months,Female,House,Mortgage,20-25,>500
7278,1,36 months,Male,Other,Rent,20-25,300-500
7279,0,36 months,Female,House,Rent,20-25,>500
7280,1,36 months,Male,House,Rent,20-25,300-500
7281,1,36 months,Male,House,Rent,20-25,300-500
7282,1,36 months,Female,House,Mortgage,>25,300-500
7283,0,36 months,Female,House,Mortgage,>25,>500
7284,1,36 months,Female,House,Mortgage,>25,300-500
7285,1,36 months,Male,House,Mortgage,20-25,300-500
7286,0,36 months,Female,House,Rent,20-25,>500
7287,0,36 months,Female,House,Mortgage,20-25,>500
7288,0,36 months,Male,House,Rent,20-25,300-500
7289,1,36 months,Male,House,Rent,20-25,300-500
7290,1,36 months,Male,House,Mortgage,>25,>500
7291,1,36 months,Female,Car,Own,>25,300-500
7292,1,36 months,Male,House,Rent,20-25,300-500
7293,0,36 months,Male,Personal,Mortgage,20-25,>500
7294,0,36 months,Male,House,Rent,20-25,300-500
7295,0,36 months,Female,House,Mortgage,20-25,>500
7296,0,36 months,Male,Car,Rent,20-25,300-500
7297,1,36 months,Female,House,Rent,>25,300-500
7298,1,36 months,Male,House,Rent,20-25,300-500
7299,0,36 months,Female,Other,Mortgage,20-25,300-500
7300,1,36 months,Male,Personal,Mortgage,20-25,300-500
7301,0,36 months,Male,Medical,Rent,20-25,>500
7302,1,36 months,Male,House,Rent,20-25,300-500
7303,1,36 months,Female,House,Rent,>25,300-500
7304,1,36 months,Female,Personal,Mortgage,>25,300-500
7305,1,36 months,Male,House,Rent,>25,>500
7306,1,36 months,Female,House,Mortgage,>25,300-500
7307,1,36 months,Female,House,Mortgage,20-25,300-500
7308,0,36 months,Male,Car,Own,20-25,300-500
7309,0,36 months,Female,House,Rent,>25,>500
7310,1,36 months,Male,House,Rent,>25,>500
7311,1,36 months,Female,House,Mortgage,>25,300-500
7312,0,60 months,Male,House,Mortgage,>25,300-500
7313,1,36 months,Male,House,Mortgage,20-25,300-500
7314,1,36 months,Female,House,Rent,>25,300-500
7315,1,36 months,Female,Medical,Mortgage,>25,>500
7316,1,36 months,Male,Car,Rent,20-25,300-500
7317,1,36 months,Male,Personal,Mortgage,>25,>500
7318,1,36 months,Male,Car,Mortgage,20-25,300-500
7319,1,36 months,Male,Car,Mortgage,>25,>500
7320,1,36 months,Female,House,Rent,20-25,>500
7321,1,36 months,Female,House,Rent,>25,300-500
7322,0,60 months,Male,Personal,Mortgage,>25,>500
7323,1,60 months,Male,Car,Mortgage,20-25,>500
7324,1,36 months,Male,House,Rent,20-25,300-500
7325,1,36 months,Male,House,Rent,20-25,300-500
7326,1,36 months,Female,House,Mortgage,>25,300-500
7327,1,36 months,Male,House,Rent,>25,>500
7328,0,36 months,Female,Other,Own,20-25,>500
7329,1,36 months,Male,Car,Mortgage,>25,>500
7330,0,60 months,Male,House,Rent,20-25,>500
7331,1,36 months,Male,House,Rent,20-25,300-500
7332,1,36 months,Male,Car,Own,20-25,300-500
7333,1,36 months,Male,Personal,Mortgage,20-25,300-500
7334,1,36 months,Male,House,Mortgage,20-25,300-500
7335,1,36 months,Male,House,Own,>25,>500
7336,1,36 months,Male,Personal,Mortgage,>25,>500
7337,1,36 months,Female,Car,Mortgage,>25,300-500
7338,1,60 months,Male,other,Rent,20-25,>500
7339,1,36 months,Female,House,Rent,>25,300-500
7340,0,36 months,Female,House,Mortgage,20-25,300-500
7341,1,36 months,Male,House,Rent,>25,>500
7342,1,36 months,Male,House,Rent,20-25,300-500
7343,0,36 months,Female,House,Rent,>25,>500
7344,1,36 months,Female,House,Own,>25,300-500
7345,1,36 months,Male,House,Mortgage,20-25,300-500
7346,1,36 months,Male,Wedding,Mortgage,20-25,300-500
7347,1,36 months,Male,Car,Mortgage,20-25,300-500
7348,0,36 months,Female,House,Rent,>25,>500
7349,0,36 months,Female,House,Mortgage,>25,>500
7350,1,36 months,Male,Other,Rent,20-25,300-500
7351,1,36 months,Female,Car,Mortgage,20-25,300-500
7352,0,60 months,Male,House,Mortgage,>25,>500
7353,0,36 months,Male,Personal,Mortgage,20-25,>500
7354,1,36 months,Male,House,Mortgage,>25,>500
7355,0,36 months,Female,House,Mortgage,20-25,>500
7356,0,36 months,Female,House,Rent,>25,>500
7357,1,36 months,Female,Personal,Mortgage,20-25,300-500
7358,0,36 months,Male,Other,Mortgage,20-25,>500
7359,1,36 months,Male,House,Rent,20-25,300-500
7360,1,36 months,Male,Car,Mortgage,>25,>500
7361,1,36 months,Male,House,Mortgage,20-25,300-500
7362,1,36 months,Female,House,Rent,>25,300-500
7363,0,36 months,Male,House,Rent,>25,>500
7364,0,36 months,Female,House,Mortgage,20-25,>500
